9.348510223590618118e-01,2.118717431109453098e-01,2.356693934659903622e-01,4.406492706796635850e-01,5.870311508319243643e-01,2.840566639592019271e-01,4.479682880240083986e-01,1.666661044902143063e+00,3.586898440418596623e-01
1.666158686597209171e-01,1.817576076444874303e-02,0.000000000000000000e+00,5.612713784206708328e-02,3.490524918144372601e-01,3.991078038073330586e-02,7.465559318213799145e-02,1.221837263612350899e-01,1.695946298745187875e-02
5.412288030133625139e-01,1.681294152183102630e-01,7.017987724362666491e-01,2.824475870774199038e-01,3.142576670628116631e-02,1.896473428283387830e-01,2.079110764963897073e-01,2.423670418085625833e-01,1.063731141395767715e-01
8.884836443295598962e-02,2.143222429843636909e-02,7.626757830875185995e-02,4.509277205841484559e-02,2.464741951162197076e-03,5.035831480679285599e-02,5.029396242969368103e-02,1.594944338467002218e-02,4.530476371020019516e-02
