1.761741531867197397e+00,3.542112424539794469e-01,1.331652048167064173e+00,1.459071990599856150e+00,6.320370848753346316e+00,5.602787593616529449e-01,8.475276311334853929e-01,1.664979487450489737e+00,5.868776151457745227e-01
2.342543912751089696e-01,4.413296038542097871e-02,0.000000000000000000e+00,6.696930255523129982e-02,9.970889098582185195e-01,4.835476589371747597e-02,9.199418869676012633e-02,1.654462221864543836e-01,2.998269780238707494e+00
8.556890604203860606e-01,2.654521965032261566e-01,1.331152365156734740e+00,1.235911749852663055e+00,4.993807760967423626e+00,2.833324644941331294e-01,3.883798615503871177e-01,3.424664623338687375e-01,1.578104231717586126e-01
1.227336043920451286e-01,2.310927784582316249e-02,1.111111111105637650e-01,5.341197213024260343e-02,9.974859040615857708e-01,5.724119204584839082e-02,6.170108354340116119e-02,1.785714285714929545e-02,5.537563330752772600e-02
